Influencer ID,Influencer Name,Username,Follower Count,Following Count,Total Posts,Average Likes per Post,Average Comments per Post,Engagement Rate (%),Post Type,Hashtags Used,Post Reach,Post Impressions,Story Views,Sponsorship Deals,Brand Collaborations,Country,Content Category,Verified Account,Monetization Status
INF1049,Ethan White,emily_davis12,4953987,995,1457,390094,31495,8.51,Story,"#fashion, #fitness, #beauty",1482932,2170497,745895,0,43,USA,Fashion,No,Active
INF9180,David Smith,alice_johnson21,1661214,871,3135,97356,4354,6.12,Video,"#music, #foodie, #fitness",438682,635865,,3,15,Australia,Music,Yes,Active
INF9910,Sophia Wilson,emily_davis84,1652152,304,2041,163272,11666,10.59,Video,"#tech, #instagood, #travel",858400,1561133,,18,28,Brazil,Photography,Yes,Inactive
INF1215,Michael Brown,alice_johnson99,4360336,659,2818,99067,8377,2.46,Reel,#love,1039565,1333114,,17,47,Brazil,Gaming,Yes,Active
INF6201,Olivia Taylor,daniel_martinez30,721301,984,334,10332,288,1.47,Reel,"#fashion, #love",361245,450868,,15,17,Australia,Tech,Yes,Inactive
INF2556,Olivia Taylor,james_anderson12,3320870,905,2676,79835,3689,2.52,Reel,"#foodie, #fashion, #fitness",689718,931370,,3,43,Australia,Comedy,No,Active
INF8683,Sophia Wilson,emily_davis82,3219476,817,4246,101224,3881,3.26,Reel,"#fashion, #instagood",2398025,3064158,,11,25,Japan,Comedy,No,Active
INF4263,Michael Brown,daniel_martinez92,4358050,390,2819,317468,26455,7.89,Reel,#travel,2324914,2960012,,11,48,Australia,Comedy,Yes,Inactive
INF4459,Ethan White,ethan_white70,3114261,658,4178,176434,12133,6.05,Story,"#music, #fitness, #tech",1788280,3004961,1101562,5,7,Australia,Beauty,Yes,Inactive
INF2108,Daniel Martinez,ethan_white50,3243235,742,2819,252964,17608,8.34,Reel,"#music, #instagood, #fitness",2506631,4102364,,8,37,UK,Food,Yes,Inactive
INF2500,Daniel Martinez,isabella_thomas59,2237334,717,2310,70110,6552,3.43,Photo,#fashion,538610,1016813,,19,29,Germany,Tech,No,Inactive
INF3195,David Smith,ethan_white30,264059,982,4343,4633,301,1.87,Video,"#fashion, #love, #tech, #beauty",134248,244465,,3,10,Japan,Travel,Yes,Active
INF4635,Michael Brown,ethan_white23,3612607,198,1781,20389,813,0.59,Reel,"#music, #foodie, #fashion, #beauty",1226522,1558839,,0,29,India,Beauty,Yes,Inactive
INF1520,Olivia Taylor,james_anderson68,904271,551,2529,84330,4369,9.81,Story,"#music, #beauty, #foodie, #fitness, #love",555742,756625,236159,18,3,Italy,Fashion,Yes,Active
INF2141,Isabella Thomas,olivia_taylor21,2257810,472,4431,141716,10320,6.73,Photo,"#music, #gaming, #tech, #fitness",861363,1553418,,15,23,USA,Food,No,Inactive
INF6542,Emily Davis,alice_johnson98,1646704,568,2903,8800,332,0.55,Video,"#music, #love, #instagood, #foodie",837057,1535883,,13,38,Canada,Photography,Yes,Inactive
INF3511,Emily Davis,emily_davis77,4555581,639,2671,40499,3927,0.98,Story,"#instagood, #love, #foodie",3486963,5234992,2346841,11,7,Japan,Gaming,No,Inactive
INF9397,Daniel Martinez,james_anderson36,3388244,307,1410,26706,1238,0.82,Reel,"#love, #travel, #instagood, #fitness, #beauty",1582048,2559758,,2,37,Italy,Beauty,Yes,Active
INF3010,Alice Johnson,michael_brown31,2146330,192,252,50286,3275,2.5,Reel,"#fashion, #tech, #gaming",1307836,1913811,,13,7,Australia,Beauty,Yes,Inactive
INF8449,Sophia Wilson,olivia_taylor29,2849985,226,3269,188231,11946,7.02,Video,"#fashion, #fitness, #love, #instagood, #beauty",2210587,2783890,,20,34,UK,Music,No,Active
INF7359,James Anderson,ethan_white62,757037,485,1903,49249,2588,6.85,Story,#gaming,453224,830340,297473,11,3,USA,Food,Yes,Active
INF1676,Olivia Taylor,ethan_white34,4525750,207,2377,344923,23284,8.14,Reel,"#fashion, #tech, #love, #fitness, #foodie",1945776,2696180,,5,22,Canada,Beauty,No,Inactive
INF2137,Olivia Taylor,daniel_martinez97,3405948,615,1980,288234,17840,8.99,Video,#love,1489326,2399920,,8,32,Brazil,Gaming,No,Inactive
INF5676,David Smith,daniel_martinez80,3570548,151,2853,58820,2894,1.73,Video,#tech,1316165,1804572,,15,0,Brazil,Travel,Yes,Inactive
INF1684,Alice Johnson,david_smith38,3673288,128,3322,336366,13983,9.54,Reel,#foodie,1544216,2578785,,18,21,India,Comedy,No,Inactive
INF6142,Sophia Wilson,alice_johnson79,821622,596,2782,82041,2836,10.33,Story,"#instagood, #tech, #foodie, #travel",456337,749318,275283,4,35,Canada,Gaming,Yes,Active
INF7565,Daniel Martinez,michael_brown21,3594288,427,4420,291406,9767,8.38,Video,"#beauty, #tech, #music, #fashion, #fitness",2707306,4207881,,5,11,Japan,Music,No,Inactive
INF8992,Emily Davis,isabella_thomas61,4166400,714,4251,336510,30733,8.81,Story,"#gaming, #music, #beauty, #travel, #fitness",2081529,2509339,902362,12,40,Japan,Food,No,Active
INF3701,Olivia Taylor,michael_brown77,547250,388,4703,27991,2493,5.57,Reel,"#music, #travel, #gaming, #fashion, #fitness",397714,642766,,7,17,Italy,Beauty,No,Inactive
INF6966,Sophia Wilson,isabella_thomas97,1614421,893,3310,91467,3779,5.9,Story,#fashion,1073981,1645882,688479,5,12,USA,Fashion,Yes,Inactive
INF8857,Alice Johnson,alice_johnson95,2104953,325,981,69847,4306,3.52,Photo,#gaming,1219270,2008404,,11,29,USA,Photography,No,Active
INF2263,Ethan White,isabella_thomas14,4068295,710,129,287322,20125,7.56,Video,"#beauty, #instagood",2545351,4125401,,13,45,India,Travel,No,Inactive
INF4909,Ethan White,olivia_taylor37,2559254,511,3219,110970,5221,4.54,Reel,#travel,1748228,2651013,,1,10,Italy,Food,No,Inactive
INF2015,Isabella Thomas,sophia_wilson97,2500041,809,3943,22218,1273,0.94,Video,"#tech, #love, #gaming, #fitness, #instagood",983976,1682518,,18,31,Brazil,Beauty,Yes,Inactive
INF3815,Sophia Wilson,olivia_taylor38,3143480,832,4130,246097,5569,8.01,Reel,"#music, #love, #foodie, #fashion",2202885,3236304,,3,35,UK,Travel,No,Inactive
INF5068,Emily Davis,daniel_martinez44,2072861,466,3608,29432,1420,1.49,Reel,"#travel, #music, #instagood, #beauty, #fashion",843551,1644790,,10,6,Italy,Fashion,No,Inactive
INF7985,Emily Davis,david_smith36,2703863,573,3655,117351,8037,4.64,Reel,"#love, #fashion, #tech, #foodie, #instagood",586789,991801,,10,43,UK,Beauty,Yes,Active
INF4908,Michael Brown,james_anderson45,4183734,617,3492,34263,1688,0.86,Photo,"#music, #beauty, #tech, #love, #instagood",1969719,2907589,,17,44,Canada,Photography,Yes,Active
INF2737,Alice Johnson,michael_brown71,1621404,282,3989,65011,3885,4.25,Reel,"#gaming, #love",1233013,2183543,,14,3,Canada,Travel,Yes,Inactive
INF8542,James Anderson,james_anderson43,2382279,910,972,61935,5068,2.81,Video,"#foodie, #gaming, #love",897411,1769404,,4,15,France,Fashion,Yes,Active
INF7846,Emily Davis,isabella_thomas88,1138500,287,1292,33196,848,2.99,Reel,"#tech, #instagood, #travel",628301,983814,,8,44,Japan,Fitness,Yes,Active
INF6853,Emily Davis,daniel_martinez69,891396,983,517,28755,2644,3.52,Photo,"#fashion, #love, #instagood, #foodie",299668,559491,,9,22,India,Music,Yes,Inactive
INF9045,Ethan White,alice_johnson96,3784082,271,2256,320672,16127,8.9,Story,"#beauty, #music",883934,1329432,481989,15,33,Brazil,Photography,No,Inactive
INF9098,David Smith,alice_johnson33,2122494,152,2541,73087,3406,3.6,Photo,"#music, #tech, #fitness, #foodie",1222636,1837694,,9,33,Canada,Gaming,Yes,Inactive
INF7606,Isabella Thomas,michael_brown40,2952136,422,2497,69796,4857,2.53,Reel,"#beauty, #music",768094,945152,,19,46,France,Music,Yes,Inactive
INF9685,Alice Johnson,sophia_wilson99,4833544,466,976,419472,25678,9.21,Photo,"#instagood, #travel, #fashion, #fitness",1191826,1566509,,7,45,Germany,Travel,No,Inactive
INF5639,David Smith,olivia_taylor74,4134816,280,1740,228498,10997,5.79,Photo,"#gaming, #fashion, #instagood",2555915,3163854,,13,17,India,Photography,No,Active
INF2530,Emily Davis,emily_davis43,119698,61,3433,2039,152,1.83,Photo,"#instagood, #fitness",82994,143240,,2,25,USA,Tech,Yes,Active
INF7666,Olivia Taylor,alice_johnson74,1166070,362,3036,85488,4935,7.75,Photo,"#love, #travel",619394,973687,,11,13,Japan,Music,No,Active
INF1608,James Anderson,emily_davis45,4975205,636,1157,61373,1961,1.27,Video,"#instagood, #fashion, #beauty",2005704,2791232,,19,27,Canada,Travel,Yes,Inactive
INF1224,James Anderson,james_anderson64,155996,557,4056,4354,132,2.88,Reel,"#music, #travel, #fitness, #instagood, #love",37979,63947,,8,29,Canada,Food,No,Inactive
INF1928,David Smith,david_smith97,4176966,126,4002,141401,3651,3.47,Photo,"#foodie, #gaming, #fitness",3203702,4116258,,0,41,Canada,Fashion,No,Inactive
INF1524,Alice Johnson,isabella_thomas97,315503,234,1784,11841,1056,4.09,Video,"#gaming, #fashion",225940,332207,,11,21,USA,Food,Yes,Active
INF3327,Alice Johnson,daniel_martinez72,3520832,307,1080,193258,15773,5.94,Photo,"#beauty, #travel, #fashion, #tech",2244714,4201746,,18,19,Italy,Beauty,Yes,Active
INF5448,Ethan White,sophia_wilson79,2985698,820,4737,93292,2613,3.21,Reel,"#love, #gaming, #tech, #foodie",2306578,4317857,,8,32,Japan,Comedy,No,Active
INF8370,Daniel Martinez,michael_brown43,4242004,772,2866,297018,11985,7.28,Reel,"#gaming, #fashion",2576761,5104821,,11,2,Canada,Comedy,Yes,Inactive
INF6678,Michael Brown,david_smith62,727897,223,3308,49634,1883,7.08,Story,#music,470285,742027,194040,7,41,Italy,Food,No,Active
INF2268,Daniel Martinez,alice_johnson64,2963525,634,236,179287,17124,6.63,Reel,"#foodie, #fashion, #music, #beauty",796432,1540499,,12,33,Italy,Food,Yes,Active
INF4588,Ethan White,emily_davis71,4936561,886,3200,206527,5029,4.29,Photo,"#instagood, #beauty, #fashion, #fitness, #travel",1262518,1949850,,6,15,Brazil,Gaming,Yes,Inactive
INF7100,Alice Johnson,isabella_thomas68,4692232,600,1591,197059,5092,4.31,Story,#love,1316459,2231639,572878,3,43,Canada,Photography,No,Inactive
INF2822,Michael Brown,ethan_white80,2255809,91,1250,182636,5582,8.34,Photo,"#gaming, #fitness",1086438,1679543,,13,25,Canada,Music,No,Inactive
INF1027,David Smith,james_anderson57,4753083,667,4660,361485,26536,8.16,Photo,#love,1089141,1397014,,16,34,Brazil,Travel,Yes,Active
INF9917,David Smith,olivia_taylor10,4318441,621,1440,357765,23851,8.84,Story,#gaming,2730013,4594833,1042210,10,1,France,Fitness,Yes,Active
INF7668,Ethan White,daniel_martinez70,3405044,185,3243,272059,20884,8.6,Video,#gaming,2411051,3508791,,3,16,Canada,Comedy,Yes,Active
INF9446,Isabella Thomas,james_anderson43,1521483,825,3778,77281,6452,5.5,Photo,#tech,305697,520576,,15,25,Canada,Comedy,Yes,Inactive
INF2121,Isabella Thomas,james_anderson44,2163739,105,1001,197413,17910,9.95,Photo,"#instagood, #fitness, #foodie",1494504,2105263,,17,33,India,Beauty,No,Inactive
INF9842,Isabella Thomas,olivia_taylor23,4623646,185,2154,459735,27323,10.53,Story,"#love, #tech",3004889,5632825,952463,11,39,Canada,Fashion,No,Active
INF9433,Ethan White,sophia_wilson52,3551138,862,1969,99577,9928,3.08,Photo,"#fitness, #tech, #music, #beauty",1134979,2050556,,13,9,Japan,Comedy,Yes,Active
INF6097,Isabella Thomas,michael_brown82,3226888,985,441,267148,18357,8.85,Photo,"#fitness, #foodie, #music, #instagood",697941,944825,,6,40,Brazil,Comedy,No,Inactive
INF9432,Isabella Thomas,ethan_white98,4147626,125,3921,90322,6730,2.34,Reel,"#instagood, #foodie",3265025,5046910,,4,31,UK,Fashion,No,Inactive
INF6182,Ethan White,james_anderson70,559187,591,3209,17142,506,3.16,Reel,"#travel, #music",174605,214036,,7,33,Australia,Fashion,Yes,Active
INF9207,David Smith,alice_johnson87,4947873,367,3485,181861,5741,3.79,Video,#foodie,1952929,2377334,,7,49,Italy,Food,Yes,Inactive
INF3009,David Smith,david_smith74,4081588,578,2873,58439,1614,1.47,Photo,"#fashion, #instagood, #fitness",2626535,4800667,,17,42,USA,Beauty,Yes,Active
INF9272,Sophia Wilson,olivia_taylor53,623597,337,1631,42003,3447,7.29,Reel,#music,291496,493201,,2,43,Australia,Beauty,No,Active
INF3846,Daniel Martinez,daniel_martinez35,4159209,912,2699,314424,18745,8.01,Story,"#foodie, #fashion, #tech, #instagood, #gaming",3266633,4586957,1464270,16,29,Japan,Food,No,Active
INF1066,David Smith,michael_brown67,2244173,441,2783,72168,2204,3.31,Photo,"#instagood, #tech, #foodie, #gaming",1429012,2646468,,4,24,India,Travel,Yes,Inactive
INF5061,Sophia Wilson,emily_davis25,4449227,742,190,332277,26661,8.07,Photo,"#fitness, #gaming, #music, #fashion, #travel",3167900,5902118,,0,26,France,Beauty,No,Active
INF2456,Ethan White,alice_johnson78,1774988,270,2478,53289,3462,3.2,Video,#gaming,882625,1326692,,4,28,Germany,Food,No,Inactive
INF2606,Michael Brown,sophia_wilson69,1137507,244,4565,74060,4353,6.89,Photo,"#music, #travel, #instagood",627151,1157101,,6,34,UK,Comedy,Yes,Active
INF4522,Michael Brown,david_smith77,372507,883,1770,32349,2494,9.35,Reel,"#tech, #beauty",250425,455137,,0,33,Italy,Fitness,No,Inactive
INF2150,Daniel Martinez,michael_brown43,2078772,788,1681,192303,10210,9.74,Reel,"#fashion, #love, #travel, #instagood, #tech",434646,728987,,10,29,Australia,Comedy,Yes,Active
INF1821,David Smith,emily_davis30,2646063,752,439,218353,13475,8.76,Photo,#travel,1753062,2756268,,18,49,France,Comedy,Yes,Active
INF4478,James Anderson,emily_davis71,2483890,711,879,242263,5687,9.98,Video,"#fashion, #foodie, #tech",1612372,3008503,,0,9,UK,Music,Yes,Active
INF8066,James Anderson,michael_brown81,874162,209,572,57962,1940,6.85,Photo,"#gaming, #travel, #foodie, #music, #fashion",530256,742475,,10,4,Australia,Music,No,Active
INF1646,Ethan White,isabella_thomas12,299794,801,4201,29505,745,10.09,Story,"#love, #tech, #foodie, #music",185761,365712,99876,1,34,Japan,Beauty,Yes,Inactive
INF2021,Olivia Taylor,daniel_martinez11,4206695,324,4575,252260,8863,6.21,Photo,#gaming,2694243,3291442,,9,21,India,Food,No,Active
INF9061,Olivia Taylor,james_anderson76,216033,574,4555,10920,683,5.37,Video,"#fitness, #travel, #music",105512,175761,,5,20,UK,Fashion,No,Active
INF8091,James Anderson,isabella_thomas40,493869,506,1463,32917,3068,7.29,Story,#beauty,244697,446963,87816,8,7,USA,Food,No,Active
INF8627,James Anderson,daniel_martinez37,4371315,917,3598,80860,3732,1.94,Video,"#travel, #gaming, #foodie, #tech, #love",2461812,3351414,,2,30,UK,Photography,No,Inactive
INF2021,David Smith,alice_johnson57,1407328,77,4414,129867,8136,9.81,Story,#tech,412402,688359,145004,16,37,Italy,Beauty,No,Inactive
INF8594,Olivia Taylor,alice_johnson94,1629360,168,3962,105792,8086,6.99,Story,"#gaming, #music, #travel, #fashion",368767,568431,195073,3,27,USA,Photography,No,Active
INF2319,Michael Brown,ethan_white26,1663728,480,4618,108000,6014,6.85,Video,"#music, #instagood, #fashion, #gaming, #foodie",531132,665480,,9,10,Canada,Food,Yes,Active
INF3977,Emily Davis,alice_johnson81,3577803,448,470,231084,8201,6.69,Story,"#tech, #fitness, #fashion",1531780,2757535,791178,16,40,Japan,Fitness,Yes,Inactive
INF5572,Isabella Thomas,david_smith28,2114884,82,2379,98457,5993,4.94,Reel,"#music, #love, #tech",1512968,2722733,,9,20,Brazil,Comedy,Yes,Inactive
INF7987,Alice Johnson,michael_brown67,2484086,681,4494,147609,6516,6.2,Story,"#love, #music, #tech, #gaming",1636653,3187206,665525,11,8,Canada,Gaming,No,Active
INF4537,Ethan White,olivia_taylor24,2461280,738,3981,70130,1471,2.91,Story,"#love, #fashion",1953970,3589969,1249194,19,18,USA,Travel,Yes,Active
INF8481,James Anderson,james_anderson81,1082871,383,1808,60027,3445,5.86,Reel,"#fashion, #tech",289567,447336,,7,8,Italy,Fitness,No,Inactive
INF1555,Daniel Martinez,daniel_martinez72,2946125,989,1163,96537,6120,3.48,Photo,"#gaming, #love, #beauty, #travel",2149306,4162491,,12,28,USA,Gaming,Yes,Active
INF6921,Daniel Martinez,sophia_wilson23,1045152,983,1554,91435,2547,8.99,Video,"#gaming, #travel, #love",211013,379298,,18,17,USA,Music,Yes,Inactive
INF1786,David Smith,michael_brown29,2341195,897,3416,22159,1240,1,Video,"#beauty, #gaming, #music, #instagood, #travel",798761,1380470,,15,38,Canada,Beauty,Yes,Inactive
INF7644,Daniel Martinez,sophia_wilson48,3195311,435,1357,147021,13746,5.03,Video,"#fashion, #music, #love, #fitness, #travel",1067184,2108980,,13,22,UK,Fitness,Yes,Active
INF5442,Sophia Wilson,michael_brown32,4885002,763,713,403694,12658,8.52,Reel,"#tech, #travel, #fashion",1112143,1864559,,18,34,Italy,Comedy,Yes,Active
INF3203,Alice Johnson,james_anderson12,4161267,122,1871,276033,7888,6.82,Story,"#foodie, #fashion",1690965,2926140,737340,18,15,Brazil,Travel,No,Inactive
INF5799,Olivia Taylor,david_smith36,2660988,134,4155,47179,4537,1.94,Photo,"#music, #tech, #beauty, #gaming, #fitness",1213323,1679079,,8,33,Germany,Food,Yes,Inactive
INF1539,Michael Brown,james_anderson53,1024000,825,371,48784,2593,5.02,Video,"#tech, #foodie",693857,1117000,,8,20,Canada,Tech,No,Inactive
INF3300,David Smith,alice_johnson67,4864303,485,2502,211652,13730,4.63,Story,"#tech, #travel, #fashion",2445879,3799209,1171617,16,33,Brazil,Comedy,Yes,Active
INF7623,David Smith,james_anderson24,3111261,981,4657,190768,5436,6.31,Photo,"#foodie, #love, #fashion",1370024,2188801,,14,3,Australia,Photography,Yes,Inactive
INF9743,Emily Davis,david_smith19,2220468,704,282,107796,7015,5.17,Photo,"#love, #gaming, #foodie",1153682,2299749,,10,26,USA,Fitness,Yes,Inactive
INF4699,Alice Johnson,isabella_thomas21,3624705,418,1550,61434,5635,1.85,Reel,#gaming,1572927,3119535,,7,43,India,Travel,Yes,Inactive
INF9797,Daniel Martinez,alice_johnson87,1134934,236,3313,9079,542,0.85,Reel,#music,897450,1239250,,16,17,Italy,Photography,Yes,Active
INF9019,Olivia Taylor,isabella_thomas91,281090,357,2423,4475,162,1.65,Photo,"#travel, #tech, #fashion, #love, #instagood",207354,296780,,7,20,Japan,Gaming,Yes,Inactive
INF4840,Michael Brown,james_anderson26,1062398,913,364,39432,2745,3.97,Reel,"#music, #fashion, #instagood",659312,1175087,,15,33,Brazil,Comedy,Yes,Active
INF5075,Michael Brown,sophia_wilson44,1014758,405,3462,55722,1396,5.63,Video,#beauty,588742,1075257,,19,44,USA,Music,No,Active
INF9635,Isabella Thomas,daniel_martinez45,2892220,456,3329,109561,5509,3.98,Photo,#foodie,2177510,3124360,,3,41,India,Gaming,No,Active
INF4670,Alice Johnson,ethan_white67,4264118,769,3119,218176,13597,5.44,Photo,"#foodie, #instagood",1754381,2934701,,6,22,UK,Travel,No,Active
INF7489,Isabella Thomas,david_smith66,1481407,242,475,73112,5461,5.3,Photo,"#tech, #instagood, #foodie, #gaming",973422,1241946,,18,45,Australia,Fitness,Yes,Inactive
INF5757,David Smith,sophia_wilson61,1530826,891,3973,48019,4436,3.43,Photo,#travel,1029924,2019032,,10,41,Italy,Travel,No,Inactive
INF5407,James Anderson,olivia_taylor88,2590052,670,3276,215574,16043,8.94,Video,"#music, #instagood, #fitness",1352179,1847824,,7,4,Japan,Gaming,Yes,Inactive
INF8252,Alice Johnson,emily_davis99,1856274,116,3831,143306,11999,8.37,Video,#fitness,584130,899280,,2,44,Italy,Tech,Yes,Inactive
INF1901,Emily Davis,michael_brown32,2109324,816,2687,205138,20422,10.69,Story,#music,833741,1491588,429466,14,22,India,Travel,Yes,Active
INF8761,Alice Johnson,isabella_thomas69,4806630,893,3064,124512,3298,2.66,Video,"#travel, #beauty, #love, #tech",2916747,5576555,,5,14,USA,Beauty,Yes,Inactive
INF5240,Sophia Wilson,david_smith40,4973478,791,3642,203817,5889,4.22,Reel,"#tech, #fashion, #gaming",2934302,5206901,,8,33,Australia,Comedy,No,Inactive
INF2498,Isabella Thomas,emily_davis95,3457312,295,1725,333622,10503,9.95,Video,#beauty,1788773,2938075,,10,3,UK,Fitness,Yes,Inactive
INF6907,Olivia Taylor,olivia_taylor19,3238139,84,4893,259661,14431,8.46,Photo,"#travel, #foodie",2539318,5051024,,8,12,India,Fitness,Yes,Active
INF7123,Olivia Taylor,sophia_wilson35,376887,921,362,29404,2916,8.58,Video,"#fitness, #beauty",276334,435738,,4,41,India,Comedy,No,Inactive
INF9858,Emily Davis,david_smith84,1340574,250,226,123402,6828,9.71,Photo,"#fashion, #fitness, #love, #tech, #travel",674210,885367,,17,35,Australia,Fitness,No,Active
INF8706,Alice Johnson,sophia_wilson67,2122231,598,2897,205938,7914,10.08,Video,"#gaming, #foodie, #instagood, #travel, #fitness",1231430,2094599,,6,8,Japan,Fashion,No,Inactive
INF9065,Ethan White,michael_brown39,4991789,284,1467,471289,32210,10.09,Story,"#travel, #fitness, #gaming",3412275,4457098,1267886,18,50,Australia,Music,No,Active
INF4554,Olivia Taylor,alice_johnson14,1264960,195,1907,39509,1083,3.21,Photo,"#fashion, #instagood, #beauty",529793,1014520,,3,23,Brazil,Fitness,Yes,Inactive
